location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
8558,"Chennai","pm25",48,"µg/m³","2024-02-11T01:00:00+00:00","2024-02-11T06:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",50,"µg/m³","2024-02-11T02:00:00+00:00","2024-02-11T07:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",53,"µg/m³","2024-02-11T03:00:00+00:00","2024-02-11T08:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",48,"µg/m³","2024-02-11T04:00:00+00:00","2024-02-11T09:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",42,"µg/m³","2024-02-11T05:00:00+00:00","2024-02-11T10:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",54,"µg/m³","2024-02-11T07:00:00+00:00","2024-02-11T12:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",47,"µg/m³","2024-02-11T08:00:00+00:00","2024-02-11T13:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",40,"µg/m³","2024-02-11T09:00:00+00:00","2024-02-11T14:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",43,"µg/m³","2024-02-11T10:00:00+00:00","2024-02-11T15:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",42,"µg/m³","2024-02-11T11:00:00+00:00","2024-02-11T16:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",41,"µg/m³","2024-02-11T12:00:00+00:00","2024-02-11T17:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",45,"µg/m³","2024-02-11T13:00:00+00:00","2024-02-11T18:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",45,"µg/m³","2024-02-11T14:00:00+00:00","2024-02-11T19:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",43,"µg/m³","2024-02-11T15:00:00+00:00","2024-02-11T20:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",48,"µg/m³","2024-02-11T16:00:00+00:00","2024-02-11T21:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",43,"µg/m³","2024-02-11T17:00:00+00:00","2024-02-11T22:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
8558,"Chennai","pm25",39,"µg/m³","2024-02-11T18:00:00+00:00","2024-02-11T23:30:00+05:30","Asia/Kolkata",13.08784,80.278475,,,,"Unknown Governmental Organization","AirNow"
